time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-05-08T14:32:43.090Z,59.7756,-136.5403,3.75,2.8,ml,,82,0.406,0.48,us,us10008qgr,2017-05-28T16:59:47.040Z,"77km WNW of Skagway, Alaska",earthquake,2,9.7,0.063,33,reviewed,us,us
2017-05-08T13:17:15.070Z,51.8932,178.3201,125.24,2.6,ml,,288,0.142,0.43,us,us10008ujt,2017-05-28T16:14:38.040Z,"14km WSW of Little Sitkin Island, Alaska",earthquake,7.8,7.1,,,reviewed,us,ak
2017-05-08T13:10:56.715Z,58.499,-148.8396,12,2.8,ml,,,,0.62,ak,ak15985589,2017-05-28T16:08:29.040Z,"178km SW of Middleton Island, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-05-08T13:09:51.240Z,51.6247,-178.4875,20.04,2.9,ml,,184,0.226,0.64,us,us10008ujs,2017-05-28T15:47:15.040Z,"37km SW of Tanaga Volcano, Alaska",earthquake,3.5,11,,,reviewed,us,ak
2017-05-08T13:05:03.570Z,51.6404,-178.4973,21,2.8,ml,,183,0.211,0.5,us,us10008ujr,2017-05-28T15:43:45.040Z,"36km SW of Tanaga Volcano, Alaska",earthquake,3.2,11.4,,,reviewed,us,ak
2017-05-08T12:24:19.190Z,59.87,-136.765,4.1,2.8,ml,,,,1.01,us,us10008qg9,2017-05-24T00:36:03.947Z,"93km WNW of Skagway, Alaska",earthquake,1.9,5.3,0.058,39,reviewed,pgc,us
2017-05-08T11:14:02.640Z,51.6948,-178.4541,25.8,3,ml,,174,0.203,0.83,us,us10008ujj,2017-05-26T07:04:08.040Z,"30km SW of Tanaga Volcano, Alaska",earthquake,7.3,3.3,,,reviewed,us,ak
2017-05-08T11:01:26.120Z,51.626,-178.4848,20.87,3.6,ml,,181,0.226,0.96,us,us10008ujf,2017-05-26T07:05:06.040Z,"37km SW of Tanaga Volcano, Alaska",earthquake,5.1,2,,,reviewed,us,ak
2017-05-08T10:59:45.840Z,51.594,-178.6669,24.98,4.4,mb,,179,0.976,0.97,us,us10008qg3,2017-05-24T00:35:49.737Z,"48km SW of Tanaga Volcano, Alaska",earthquake,12.1,10.3,0.07,59,reviewed,us,us
2017-05-08T10:58:54.429Z,51.7146,-178.5334,13,2.8,ml,,,,0.47,ak,ak16116702,2017-05-24T00:35:48.213Z,"32km SW of Tanaga Volcano, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-05-08T09:59:46.040Z,-4.7935,153.2285,49.27,4.9,mb,,67,1.218,1.29,us,us10008qfz,2017-05-08T11:06:26.040Z,"42km SSE of Taron, Papua New Guinea",earthquake,7.9,6.9,0.078,108,reviewed,us,us
2017-05-08T09:01:19.470Z,-55.2896,-29.3785,10,4.9,mb,,64,4.237,0.69,us,us10008qfq,2017-05-08T09:29:38.040Z,"207km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.1,1.6,0.092,72,reviewed,us,us
2017-05-08T08:58:24.573Z,51.678,-178.5319,13.2,3.3,ml,,,,0.62,ak,ak15982798,2017-05-24T00:35:28.912Z,"35km SW of Tanaga Volcano, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-05-08T08:54:50.237Z,51.7139,-178.5035,12.2,2.5,ml,,,,0.64,ak,ak15982793,2017-05-24T00:35:27.458Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-05-08T08:46:24.980Z,51.5171,-178.4398,10,4.2,mb,,193,0.868,1.06,us,us10008qfn,2017-05-24T00:35:25.320Z,"45km SSW of Tanaga Volcano, Alaska",earthquake,10.6,2,0.08,43,reviewed,us,us
2017-05-08T08:33:04.350Z,3.1354,124.7676,284.2,4.6,mb,,121,3.501,0.71,us,us10008qfl,2017-05-08T08:48:01.040Z,"182km N of Manado, Indonesia",earthquake,6.2,9.3,0.096,32,reviewed,us,us
2017-05-08T08:08:21.010Z,-8.0755,-76.6595,38.04,5.4,mb,,107,3.891,1.1,us,us10008qfh,2017-05-11T11:09:24.936Z,"20km NW of Tocache Nuevo, Peru",earthquake,5.4,6.2,0.023,614,reviewed,us,us
2017-05-08T07:05:06.790Z,42.4938333,-111.654,9.75,2.67,ml,17,138,0.3888,0.29,uu,uu60196227,2017-05-08T17:00:27.190Z,"18km SSW of Soda Springs, Idaho",earthquake,0.88,1.39,0.13,9,reviewed,uu,uu
2017-05-08T06:59:38.090Z,40.4068333,-124.8165,28.52,2.84,ml,25,265,0.372,0.21,nc,nc72798951,2017-05-09T03:43:02.440Z,"50km WSW of Ferndale, California",earthquake,2.37,3.53,0.221,8,reviewed,nc,nc
2017-05-08T06:30:50.040Z,-20.6952,169.1654,95.67,4.9,mb,,67,2.882,1.45,us,us10008qfa,2017-05-08T07:01:40.040Z,"127km S of Isangel, Vanuatu",earthquake,10.2,7.7,0.077,53,reviewed,us,us
2017-05-08T06:10:02.742Z,51.7173,-178.5093,17,3,ml,,,,0.48,ak,ak15980054,2017-05-24T00:35:03.519Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-08T05:51:47.188Z,59.7833,-136.6801,0.4,2.5,ml,,,,0.88,ak,ak15980046,2017-05-24T00:34:58.446Z,"85km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-08T05:17:38.056Z,60.0623,-137.5595,0,2.5,ml,,,,1.06,ak,ak15978693,2017-05-08T05:22:24.990Z,"76km S of Haines Junction, Canada",earthquake,,0.6,,,automatic,ak,ak
2017-05-08T05:17:29.413Z,59.8078,-136.7043,3.1,2.6,ml,,,,0.67,ak,ak15978690,2017-05-24T00:34:53.311Z,"87km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-08T05:12:14.293Z,51.6275,-178.4866,14.5,2.9,ml,,,,0.55,ak,ak15978689,2017-05-24T00:34:52.624Z,"37km SW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-08T05:09:02.302Z,65.2576,-146.9213,10.6,3.8,ml,,,,0.86,ak,ak15978676,2017-05-24T00:35:42.829Z,"58km NNE of Badger, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-05-08T04:48:53.590Z,81.7039,-4.9787,10,4.5,mb,,59,3.983,0.72,us,us10008qf5,2017-05-18T01:39:28.040Z,"206km E of Nord, Greenland",earthquake,4.4,1.9,0.101,29,reviewed,us,us
2017-05-08T04:38:03.780Z,59.8361,-136.7577,10,3.3,ml,,76,0.304,0.93,us,us10008qf4,2017-05-25T01:31:45.088Z,"91km WNW of Skagway, Alaska",earthquake,0.9,1.8,0.047,59,reviewed,us,us
2017-05-08T04:32:50.370Z,51.661,-178.5446,20.75,2.8,ml,,176,0.175,0.52,us,us10008uir,2017-05-25T01:30:05.040Z,"37km SW of Tanaga Volcano, Alaska",earthquake,4.5,10.7,,,reviewed,us,ak
2017-05-08T04:07:01.467Z,55.94,-156.6059,44.3,2.6,ml,,,,0.65,ak,ak15977310,2017-05-25T01:26:58.040Z,"62km WNW of Chirikof Island, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2017-05-08T03:05:34.230Z,-25.5998,-179.741,471.69,4.3,mb,,172,3.972,0.92,us,us10008rwp,2017-05-18T00:51:48.040Z,"South of the Fiji Islands",earthquake,15.6,11.7,0.101,28,reviewed,us,us
2017-05-08T01:51:38.700Z,51.4914,-178.448,22.01,3.4,ml,,194,0.346,1.29,us,us10008uid,2017-05-25T01:21:28.040Z,"48km SSW of Tanaga Volcano, Alaska",earthquake,5.7,11.1,,,reviewed,us,ak
2017-05-08T01:48:12.490Z,-24.2992,-67.3617,202.81,4.1,mb,,95,2.2,0.8,us,us10008qec,2017-05-17T23:17:37.040Z,"106km W of San Antonio de los Cobres, Argentina",earthquake,10.9,18.4,0.301,3,reviewed,us,us
2017-05-08T01:29:19.640Z,51.5084,-178.4313,21.66,3.1,ml,,193,0.337,1.01,us,us10008uia,2017-05-25T01:17:42.040Z,"46km SSW of Tanaga Volcano, Alaska",earthquake,4.3,11.4,,,reviewed,us,ak
2017-05-08T01:26:26.576Z,60.682,-146.7057,16.6,2.5,ml,,,,0.64,ak,ak15975913,2017-05-24T23:52:02.040Z,"53km SSW of Valdez, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-05-08T01:04:59.330Z,51.57,-178.5179,16.66,2.9,ml,,187,0.256,0.36,us,us10008ui8,2017-05-24T23:33:46.040Z,"43km SW of Tanaga Volcano, Alaska",earthquake,2.8,6.3,,,reviewed,us,ak
2017-05-08T01:04:41.910Z,51.4754,-178.5222,15.89,2.9,ml,,197,0.337,0.5,us,us10008ui7,2017-05-24T23:28:23.040Z,"47km ENE of Amatignak Island, Alaska",earthquake,3,7.7,,,reviewed,us,ak
2017-05-08T00:30:21.640Z,59.7754,-136.6553,10,2.7,ml,,91,0.568,1.03,us,us10008qe1,2017-05-24T00:33:55.823Z,"83km WNW of Skagway, Alaska",earthquake,2.4,1.9,0.061,35,reviewed,us,us
2017-05-08T00:21:24.510Z,19.2153,-66.2178,24,3.01,md,14,263,0.8013,0.26,pr,pr2017128000,2017-05-17T23:28:09.622Z,"83km N of San Juan, Puerto Rico",earthquake,1.15,18.94,0.2,9,reviewed,pr,pr
2017-05-08T00:16:07.300Z,59.7578,-136.5336,6.29,3.5,ml,,92,0.624,0.96,us,us10008qds,2017-05-24T00:33:54.062Z,"76km WNW of Skagway, Alaska",earthquake,5.1,9.7,0.049,55,reviewed,us,us
2017-05-08T00:15:26.460Z,51.4991,-178.5355,11.91,3.4,ml,,194,0.312,0.29,us,us10008uhy,2017-06-02T21:45:46.040Z,"47km ENE of Amatignak Island, Alaska",earthquake,2.1,5,,,reviewed,us,ak
2017-05-08T00:14:45.430Z,-21.3575,-69.1081,134.08,4.4,mb,,58,0.454,1.12,us,us10008qdr,2017-05-15T02:29:10.040Z,"124km N of Calama, Chile",earthquake,7.4,9.1,0.269,4,reviewed,us,us
2017-05-08T00:11:42.370Z,59.7038,-136.653,10,3.2,ml,,98,0.555,0.7,us,us10008qdn,2017-05-24T00:33:52.232Z,"80km WNW of Skagway, Alaska",earthquake,5.1,2,0.049,54,reviewed,us,us
2017-05-07T23:59:14.350Z,51.3596,-178.362,10,2.5,ml,,208,0.486,0.87,us,us10008vrt,2017-06-03T03:54:26.040Z,"53km ENE of Amatignak Island, Alaska",earthquake,2.6,1.2,,,reviewed,us,ak
2017-05-07T23:39:03.020Z,-24.2664,-67.1311,166.93,4.3,mb,,38,2.319,0.95,us,us10008qdi,2017-05-16T03:42:17.040Z,"82km W of San Antonio de los Cobres, Argentina",earthquake,7.6,9.7,0.119,20,reviewed,us,us
2017-05-07T23:05:48.580Z,-14.7064,167.9004,45.99,4.3,mb,,162,6.756,0.63,us,us10008rw5,2017-05-16T04:38:46.040Z,"98km SSE of Sola, Vanuatu",earthquake,11.9,7.3,0.187,8,reviewed,us,us
2017-05-07T23:03:24.360Z,59.6655,-136.6818,9.47,2.6,ml,,128,0.537,0.52,us,us10008qdd,2017-05-27T09:09:26.328Z,"80km WNW of Skagway, Alaska",earthquake,4.4,6.2,0.067,29,reviewed,us,us
2017-05-07T23:01:53.800Z,51.424,-178.4772,1.4,3.3,ml,,198,0.396,0.43,us,us10008vrp,2017-06-03T03:47:42.040Z,"47km ENE of Amatignak Island, Alaska",earthquake,2.7,12.3,,,reviewed,us,ak
2017-05-07T22:20:15.000Z,35.6943,-97.2912,4.816,2.5,mb_lg,,29,,0.3,us,us10008qd8,2017-05-11T02:53:39.185Z,"9km WNW of Luther, Oklahoma",earthquake,1,0.7,0.128,16,reviewed,tul,us
2017-05-07T21:16:04.237Z,51.6496,-178.5398,5.7,3.3,ml,,,,0.63,ak,ak15971821,2017-05-27T09:09:15.817Z,"37km SW of Tanaga Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-05-07T21:08:21.100Z,36.9182,-98.1294,8.274,3.3,ml,,80,,0.52,us,us10008qcs,2017-05-13T16:52:45.425Z,"27km SSW of Anthony, Kansas",earthquake,3.5,6.5,,,reviewed,tul,tul
2017-05-07T20:05:33.180Z,50.6269,-130.2421,19.07,4.1,mwr,,193,1.343,1.25,us,us10008qcc,2017-05-15T17:18:00.040Z,"199km W of Port Hardy, Canada",earthquake,6.2,6.7,,,reviewed,us,pgc
2017-05-07T19:58:25.023Z,61.4936,-151.297,16,3.5,ml,,,,0.67,ak,ak15970455,2017-05-27T10:02:13.907Z,"71km W of Big Lake, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2017-05-07T19:47:17.870Z,19.0541,-65.3968,11,3.13,md,12,258,0.7553,0.4,pr,pr2017127008,2017-05-08T00:25:47.243Z,"82km NNE of Luquillo, Puerto Rico",earthquake,3.47,4.81,0.13,7,reviewed,pr,pr
2017-05-07T19:39:01.230Z,19.049,-65.3618,55,3.32,md,17,248,0.7457,0.45,pr,pr2017127004,2017-05-08T00:28:24.484Z,"82km N of Culebra, Puerto Rico",earthquake,3.49,8.15,0.28,15,reviewed,pr,pr
2017-05-07T17:52:52.535Z,51.7484,-178.5545,13.2,2.5,ml,,,,0.71,ak,ak16131752,2017-05-27T09:08:58.054Z,"32km WSW of Tanaga Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-05-07T17:48:35.760Z,51.6801,-178.5222,5.5,2.5,ml,,,,0.36,ak,ak16131750,2017-05-27T09:08:56.746Z,"34km SW of Tanaga Volcano, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-05-07T17:45:20.621Z,51.6519,-178.5015,7.6,2.8,ml,,,,0.76,ak,ak15967779,2017-05-27T09:08:55.126Z,"35km SW of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-05-07T16:54:33.170Z,51.6231,-178.5529,16.56,2.6,ml,,184,0.2,0.58,us,us10008vr2,2017-05-28T15:23:59.040Z,"40km SW of Tanaga Volcano, Alaska",earthquake,2.3,5.9,,,reviewed,us,ak
2017-05-07T16:52:07.400Z,36.6013,-97.6169,6.359,3.2,ml,,49,,0.14,us,us10008qbn,2017-05-28T15:19:40.052Z,"25km SSE of Medford, Oklahoma",earthquake,1.1,4.4,,,reviewed,tul,tul
2017-05-07T16:16:29.180Z,51.5199,-178.5401,10,4.3,mb,,141,0.292,0.78,us,us10008qd2,2017-05-28T15:13:26.040Z,"48km NE of Amatignak Island, Alaska",earthquake,3.5,1.8,0.074,51,reviewed,us,us
2017-05-07T16:16:09.390Z,0.8127,132.6262,14.02,4.1,mb,,245,2.154,0.71,us,us10008rw1,2017-05-28T14:49:15.040Z,"242km NE of Sorong, Indonesia",earthquake,13.9,9.1,0.197,7,reviewed,us,us
2017-05-07T16:08:22.040Z,19.2256,-66.6066,32,2.68,md,4,294,0.8912,0.17,pr,pr2017127007,2017-05-08T00:29:44.684Z,"84km N of Arecibo, Puerto Rico",earthquake,1.88,13.28,0.05,3,reviewed,pr,pr
2017-05-07T15:51:50.770Z,-23.7578,-179.6375,483.04,4.4,mb,,134,12.297,0.64,us,us10008rw2,2017-05-28T14:26:02.040Z,"South of the Fiji Islands",earthquake,6.7,12.2,0.109,24,reviewed,us,us
2017-05-07T15:09:06.730Z,51.5905,-175.4735,35,2.6,ml,,218,0.485,0.41,us,us10008vqz,2017-05-28T13:54:55.040Z,"87km ESE of Adak, Alaska",earthquake,5.2,2,,,reviewed,us,ak
2017-05-07T14:47:23.370Z,-5.9257,154.0104,10,4.2,mb,,161,2.52,1.38,us,us10008rvx,2017-05-28T13:48:43.040Z,"168km WNW of Panguna, Papua New Guinea",earthquake,4.7,2,0.159,11,reviewed,us,us
2017-05-07T14:29:15.050Z,51.5736,-178.4959,16.51,3.2,ml,,186,0.261,0.48,us,us10008vqw,2017-05-28T13:28:09.040Z,"42km SW of Tanaga Volcano, Alaska",earthquake,1.9,2.7,,,reviewed,us,ak
2017-05-07T14:23:33.200Z,17.803,40.2021,11.57,4.6,mb,,63,6.74,0.71,us,us10008qb8,2017-05-28T13:24:01.798Z,"173km SSW of Al Qunfidhah, Saudi Arabia",earthquake,11,4.8,0.081,45,reviewed,us,us
2017-05-07T14:17:36.960Z,-17.3218,-178.7315,545.76,4.3,mb,,109,3.096,0.7,us,us10008rvw,2017-05-28T13:21:52.040Z,"224km ESE of Lambasa, Fiji",earthquake,12,4.8,0.147,13,reviewed,us,us
2017-05-07T13:35:10.430Z,33.8033,89.2006,10,4.4,mb,,161,4.404,0.72,us,us10008rvs,2017-05-24T20:53:16.040Z,"235km NNW of Pubu, China",earthquake,9.3,1.9,0.155,14,reviewed,us,us
2017-05-07T13:27:39.380Z,59.82,-136.6283,10,3.1,ml,,78,0.345,0.69,us,us10008qb1,2017-05-28T15:28:11.040Z,"84km WNW of Skagway, Alaska",earthquake,2.1,2,0.047,59,reviewed,us,us
2017-05-07T13:03:46.270Z,44.7648333,-111.0025,7.72,2.91,ml,21,133,0.006089,0.14,uu,uu60196132,2017-05-24T19:19:09.040Z,"13km NE of West Yellowstone, Montana",earthquake,0.36,0.51,0.177,7,reviewed,uu,uu
2017-05-07T13:01:29.330Z,19.4608,-64.6918,39,2.84,md,7,303,1.2957,0.44,pr,pr2017127003,2017-05-24T19:15:57.040Z,"117km N of Road Town, British Virgin Islands",earthquake,6.13,31.38,0.28,5,reviewed,pr,pr
2017-05-07T12:53:37.040Z,51.5119,-178.4586,9.67,3.5,ml,,191,0.325,0.43,us,us10008vqr,2017-06-02T06:34:05.040Z,"46km SSW of Tanaga Volcano, Alaska",earthquake,2.5,0.9,,,reviewed,us,ak
2017-05-07T12:37:05.690Z,-7.4413,128.3171,162.54,4.5,mb,,56,3.003,1.01,us,us10008qaw,2017-05-20T07:16:18.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,9,10.1,0.121,20,reviewed,us,us
2017-05-07T12:28:14.683Z,61.9029,-150.7918,57.2,3.2,ml,,,,0.63,ak,ak15959953,2017-05-27T09:09:41.482Z,"41km WNW of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-07T12:03:02.770Z,51.5869,-178.5216,10,4,mb,,185,0.241,1.63,us,us10008vqp,2017-06-02T06:36:53.040Z,"42km SW of Tanaga Volcano, Alaska",earthquake,6.1,2,0.139,14,reviewed,us,us
2017-05-07T12:02:28.080Z,-19.6029,168.2827,64,4.4,mb,,264,1.524,0.53,us,us10008rvq,2017-05-20T06:48:12.040Z,"103km W of Isangel, Vanuatu",earthquake,5.8,11.9,0.161,11,reviewed,us,us
2017-05-07T12:00:24.330Z,2.7729,128.8941,172.49,4.1,mb,,196,7.198,0.28,us,us10008rvr,2017-05-20T06:45:23.040Z,"151km NE of Tobelo, Indonesia",earthquake,7.6,14.5,0.197,7,reviewed,us,us
2017-05-07T11:29:19.150Z,3.931,95.8694,49.34,5,mb,,144,1.678,0.85,us,us10008qak,2017-05-20T06:42:32.040Z,"36km SW of Meulaboh, Indonesia",earthquake,8.2,7.4,0.064,77,reviewed,us,us
2017-05-07T11:24:46.110Z,2.459,96.8285,25.89,4.5,mb,,185,1.368,0.97,us,us10008qaj,2017-05-20T06:41:01.040Z,"49km E of Sinabang, Indonesia",earthquake,7,7.3,0.121,20,reviewed,us,us
2017-05-07T11:18:38.260Z,51.5959,-178.4539,16.53,2.5,ml,,185,0.261,0.57,us,us10008vqn,2017-06-02T06:37:48.040Z,"38km SW of Tanaga Volcano, Alaska",earthquake,2.7,5.4,,,reviewed,us,ak
2017-05-07T11:14:31.270Z,-19.0613,169.4765,262.55,4.4,mb,,82,2.709,0.71,us,us10008qai,2017-05-20T06:39:43.040Z,"58km NNE of Isangel, Vanuatu",earthquake,11.4,9.1,0.105,26,reviewed,us,us
2017-05-07T11:14:27.030Z,51.5279,-178.478,15.13,3.3,ml,,190,0.305,0.73,us,us10008vqm,2017-06-02T06:38:39.040Z,"45km SSW of Tanaga Volcano, Alaska",earthquake,2.7,4.6,,,reviewed,us,ak
2017-05-07T11:04:05.630Z,51.4837,-178.3951,15.79,2.9,ml,,195,0.371,1.32,us,us10008vqk,2017-06-02T06:39:42.040Z,"47km SSW of Tanaga Volcano, Alaska",earthquake,2.1,7.4,,,reviewed,us,ak
2017-05-07T11:00:31.590Z,51.6621,-179.9835,88.92,3.8,mb,,155,0.32,0.49,us,us10008vqj,2017-06-02T06:42:25.040Z,"43km SE of Semisopochnoi Island, Alaska",earthquake,8.9,7.6,0.114,20,reviewed,us,us
2017-05-07T10:44:20.120Z,51.6202,-178.5302,2.79,4,mb,,179,0.887,0.49,us,us10008qaf,2017-05-27T09:37:17.058Z,"39km SW of Tanaga Volcano, Alaska",earthquake,8.6,3.8,0.134,15,reviewed,us,us
2017-05-07T10:31:24.950Z,-8.1624,159.9318,53.98,4.4,mb,,218,1.268,0.85,us,us10008rvm,2017-05-20T06:33:44.040Z,"37km E of Buala, Solomon Islands",earthquake,13.4,13.6,0.126,18,reviewed,us,us
2017-05-07T10:22:52.390Z,51.3756,-178.3782,29.69,4.3,mb,,188,0.9,0.65,us,us10008qa8,2017-05-27T09:24:41.566Z,"52km ENE of Amatignak Island, Alaska",earthquake,7.3,3,0.07,58,reviewed,us,us
2017-05-07T10:18:39.950Z,51.8268,-177.5847,17.28,4,mb,,304,0.269,1.04,us,us10008rvp,2017-05-27T09:22:05.343Z,"38km E of Tanaga Volcano, Alaska",earthquake,14.3,12.7,0.134,15,reviewed,us,us
2017-05-07T10:06:10.140Z,52.1152,-178.6224,20.23,2.5,ml,,192,0.317,0.58,us,us10008vqd,2017-06-02T06:43:20.040Z,"41km NW of Tanaga Volcano, Alaska",earthquake,3.2,11.1,,,reviewed,us,ak
2017-05-07T09:52:52.220Z,-22.0936,171.634,77.61,4.5,mb,,239,3.91,0.67,us,us10008qa2,2017-05-20T06:18:49.040Z,"54km NW of Ile Hunter, New Caledonia",earthquake,15.7,10.3,0.113,23,reviewed,us,us
2017-05-07T09:29:44.580Z,51.8281,178.2659,134.76,3.2,ml,,167,0.194,0.2,us,us10008vqb,2017-06-02T06:44:34.040Z,"21km SW of Little Sitkin Island, Alaska",earthquake,9,5.7,,,reviewed,us,ak
2017-05-07T09:01:38.500Z,-17.8642,-178.3243,599.96,4.3,mb,,270,14.918,0.6,us,us10008rw9,2017-05-20T06:18:00.040Z,"291km SE of Lambasa, Fiji",earthquake,31.6,29.6,0.119,20,reviewed,us,us
2017-05-07T09:01:07.500Z,-23.2553,-177.0855,506.77,4.3,mb,,168,7.127,0.8,us,us10008rvk,2017-05-20T06:14:53.040Z,"299km SW of Vaini, Tonga",earthquake,21.7,24.4,0.116,21,reviewed,us,us
2017-05-07T08:27:42.851Z,52.0316,-170.4732,32.5,2.7,ml,,,,0.28,ak,ak16131657,2017-05-27T09:07:24.555Z,"68km SSE of Yunaska Island, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2017-05-07T08:22:36.365Z,51.7066,-178.4941,13.2,2.9,ml,,,,0.52,ak,ak15956063,2017-05-27T09:07:23.444Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-07T08:20:17.402Z,51.6176,-178.5266,3.5,3.7,ml,,,,0.78,ak,ak15956061,2017-05-27T09:18:57.713Z,"39km SW of Tanaga Volcano, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-07T08:15:55.123Z,51.6567,-178.5098,7.6,3,ml,,,,0.61,ak,ak15956059,2017-05-27T09:07:21.986Z,"35km SW of Tanaga Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-05-07T08:08:32.910Z,-18.4648,-172.5621,10,5,mb,,95,2.569,0.71,us,us10008q9i,2017-05-07T08:28:01.040Z,"151km E of Neiafu, Tonga",earthquake,5,1.9,0.087,42,reviewed,us,us
2017-05-07T08:07:07.661Z,51.7002,-178.5131,14.3,2.5,ml,,,,0.41,ak,ak16131650,2017-05-27T09:07:20.859Z,"32km SW of Tanaga Volcano, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2017-05-07T07:39:38.369Z,37.4536,-114.4725,8.2,3.1,ml,30,65.36,0.462,0.1328,nn,nn00588166,2017-05-08T02:35:57.637Z,"18km S of Caliente, Nevada",earthquake,,1.2,0.34,17,reviewed,nn,nn
2017-05-07T07:35:10.777Z,64.7391,-152.0988,8.7,2.5,ml,,,,0.72,ak,ak15954791,2017-05-27T09:07:18.097Z,"48km S of Tanana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-07T07:25:29.106Z,51.6907,-178.5223,13.2,2.5,ml,,,,0.38,ak,ak16131641,2017-05-27T09:07:16.859Z,"33km SW of Tanaga Volcano, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-05-07T07:21:14.383Z,51.6387,-178.5223,4.8,3.4,ml,,,,0.71,ak,ak15954779,2017-05-27T09:07:16.008Z,"37km SW of Tanaga Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-05-07T06:00:27.520Z,19.487,-67.8126,36,3.19,md,9,272,1.1271,0.3,pr,pr2017127001,2017-05-08T00:35:17.469Z,"117km NNE of Punta Cana, Dominican Republic",earthquake,2.73,19.41,0.08,6,reviewed,pr,pr
2017-05-07T05:53:14.112Z,51.6905,-178.4706,17.4,2.6,ml,,,,0.56,ak,ak16131628,2017-05-27T09:07:09.158Z,"31km SW of Tanaga Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-05-07T05:42:05.228Z,58.3423,-152.7561,45.9,3,ml,,,,0.46,ak,ak15953485,2017-05-27T09:07:08.238Z,"64km NNW of Kodiak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-07T05:31:50.992Z,59.8727,-136.752,4.9,2.5,ml,,,,0.6,ak,ak15952244,2017-05-27T09:07:06.407Z,"93km WNW of Skagway, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-07T05:29:05.880Z,-34.4888,-179.7412,33.5,5,mb,,105,3.451,1.25,us,us10008q8u,2017-05-07T05:52:44.040Z,"South of the Kermadec Islands",earthquake,13.9,5.4,0.137,17,reviewed,us,us
2017-05-07T05:22:31.872Z,64.7432,-152.1022,7.6,3.6,ml,,,,0.76,ak,ak15952231,2017-05-27T09:14:55.329Z,"47km S of Tanana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-05-07T05:16:26.033Z,51.7316,-175.5046,16.3,3,ml,,,,0.63,ak,ak15952229,2017-05-27T09:07:04.212Z,"81km ESE of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-05-07T04:25:19.137Z,60.1828,-151.6803,66.6,5.2,ml,,,,0.69,ak,ak15950938,2017-05-30T06:14:52.394Z,"31km SW of Cohoe, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-07T02:30:55.940Z,18.2482,145.7728,185.4,4.5,mb,,53,4.713,0.8,us,us10008rvd,2017-05-24T00:28:33.040Z,"15km N of Pagan, Northern Mariana Islands",earthquake,9.9,6.4,0.073,54,reviewed,us,us
2017-05-07T02:13:15.619Z,61.5045,-146.7325,19,2.9,ml,,,,0.7,ak,ak15949686,2017-05-27T09:06:48.410Z,"46km NNW of Valdez, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-05-07T02:10:07.670Z,6.8701,-73.0792,151.21,4.3,mb,,42,0.97,0.74,us,us10008q7n,2017-05-20T23:34:19.040Z,"13km SSW of Piedecuesta, Colombia",earthquake,7.8,8.2,0.068,61,reviewed,us,us
2017-05-07T01:29:39.640Z,6.0438,125.6705,107.12,4.5,mb,,116,1.023,0.71,us,us10008q7j,2017-05-20T00:26:45.104Z,"4km NNW of Mangili, Philippines",earthquake,8.9,9.3,0.116,22,reviewed,us,us
